"word","freq"
"school makkan",1
"school old",1
"school opp",1
"school shivaji",1
"school shivajinagar",1
"school shivajinagara",1
"school thimmaiah",1
"security room",1
"select pharma",1
"service centre",1
"shabeer ahmed",1
"shah masjid",1
"shams conventional",1
"shanti jewels",1
"shariff house",1
"shashikala house",1
"shelter chinnappa",1
"shelter mounts",1
"shelter nandidurga",1
"shelter works",1
"shetty sons",1
"shine enterprises",1
"shivajaingar assembly",1
"shivajijanagara assembly",1
"shivajinagar shivajinagara",1
"shivajingara assembly",1
"shop near",1
"shop panjanna",1
"shop shivaji",1
"shubh jewellers",1
"side govt",1
"sigma farticizous",1
"sigma mall",1
"sippings cross",1
"sirajus sabeel",1
"size stone",1
"sjpu bbmp",1
"slab curb",1
"slab kerbs",1
"smtnchinnamma house",1
"sons jewellaries",1
"sri durgadevi",1
"sri kaliamman",1
"srikrishna temple",1
"sri lakshmi",1
"srilaksmi narayan",1
"sri maduramma",1
"sriraghavendra swamy",1
"sri sai",1
"sriskanda nivas",1
"srxaviers high",1
"ssprint madiha",1
"ssprint market",1
"stadium mallya",1
"staircase near",1
"stall mkstreet",1
"station ameer",1
"station shivajinagara",1
"sterling apartments",1
"stjosephs indian",1
"stone cc",1
"stone masonry",1
"stones royal",1
"stop street",1
"store aziz",1
"stores hobib",1
"stree nan",1
"street bharathinagar",1
"street ceoss",1
"street chandni",1
"street hkp",1
"street makkan",1
"street nehrupura",1
"street ro",1
"st street",1
"svprinters coocks",1
"svprinters cooks",1
"svprint feet",1
"swamy nilayam",1
"sweets gg",1
"syed aasim",1
"syed muneer",1
"tailring coocks",1
"tailring vinayaka",1
"tamil school",1
"tea centre",1
"tea golden",1
"tea stall",1
"temple bn",1
"temple karumariamma",1
"temple masjid",1
"temple nehrupura",1
"temple shanthi",1
"temple shivaji",1
"temple shivajinagara",1
"thimmaiah cross",1
"tn jagadeeshan",1
"toilet blocks",1
"traders govt",1
"traders noor",1
"traders shivaji",1
"t st",1
"ugd st",1
"uk obaidulla",1
"ulsoor shivajingara",1
"urdu lower",1
"varalaksjmi nilayam",1
"veeraraghava house",1
"venkatesh house",1
"vijayarangan hosue",1
"vlock pally",1
"vounter market",1
"vs taj",1
"wall near",1
"wall poura",1
"ward sampangiramanagar",1
"ward sampangiramnagara",1
"ward shivajaingar",1
"ward shivajijanagara",1
"wi culvert",1
"wi msoffice",1
"work al",1
"work detailed",1
"work nehrupuram",1
"work rcc",1
"work right",1
"work rsmuneer",1
"work sri",1
"work svprinters",1
"work vinayaka",1
"world shivaji",1
"world shubh",1
"yamuna house",1
"youself enter",1
"yousuf enter",1
